,AATSC2e,RotBtFrac,MLFER_A,AATSC2s,MATS2e,ATSC2s,HybRatio,nHBDon,nHsOH,nHBint2,SsOH,RDF20m,nBondsD,minHBint7,MATS6m,MATS6c,nAtomP,MATS6e,GATS2v,AATSC2m,nAtomLAC,AATSC6e,AATSC6s,maxdO,ATSC2m,minwHBa,MATS5i,MATS3c,ASP-3,MATS5p,AATSC3e,nHBDon_Lipinski,minHCsatu,ATSC8c,RDF20v,minHBa,AATSC3s,ATSC1m,VE3_DzZ,ATSC1s,RotBFrac,MATS1s,AATS0m,AATS6i,PetitjeanNumber,nHBa,BCUTc-1l,SM1_Dzi,RDF20i,nT6Ring,AATS3s,VR2_Dzp,minssCH2,VR2_Dzi
1,0.041622558,0.833333334,0.583,1.394126482,0.213347465,12.16446996,0.5,1.5,0.5,2,4.193125,0.294731419,0.5,0,0.244495581,0.239305646,2,0.106319752,1.03500163,6.557520998,1,0.006716957,0.102324263,4.5,55.90869338,-0.416666667,0.0669196,-0.347123253,0.125,0.09303151,-0.079433438,2.5,0,0,0.72896868,6.318125,-2.400651928,-47.7136336,-8.007123089,-9.845875853,0.166666667,-0.346983449,78.07182859,92.458826,0.5,2,-0.337654775,0.511008564,4.917691968,0,3.8125,375001.732,0.140625,375002.0884
2,0.066990902,0.761904762,0.721857143,2.003323598,0.423972812,17.81124474,0.285714286,1.714285714,0.285714286,2.857142857,2.396071429,0.226320614,0.714285714,0,0.13971176,0.136746083,2.857142857,0.060754144,1.157799685,9.463060474,0.571428571,0.003838261,0.058471007,6.428571429,83.39097536,-0.595238095,0.038239771,-0.535656248,0.071428571,0.053160863,-0.114036429,3.142857143,0,0,0.602948566,5.431785714,-3.350967768,-58.19666148,-10.87323615,-12.31966716,0.095238095,-0.420721939,87.29221326,52.83361486,0.5,2.428571429,-0.313298663,0.559276332,3.644701662,0,4.535714286,535715.2754,0.080357143,535715.4791
3,0.07713824,0.733333334,0.7774,2.247002445,0.508222951,20.06995465,0.2,1.8,0.2,3.2,1.67725,0.198956293,0.8,0,0.097798232,0.095722258,3.2,0.042527901,1.206918906,10.62527627,0.4,0.002686783,0.040929705,7.2,94.38388815,-0.666666666,0.02676784,-0.611069446,0.05,0.037212604,-0.127877625,3.4,0,0,0.552540521,5.07725,-3.731094105,-62.38987264,-12.01968137,-13.30918368,0.066666667,-0.450217335,90.98036713,36.9835304,0.5,2.6,-0.303556218,0.57858344,3.13550554,0,4.825,600000.6928,0.05625,600000.8354
4,0.021891623,0.888888889,0.475,0.920306503,0.04952775,7.772534015,0.666666667,1.333333333,0.666666667,1.333333333,5.590833333,0.347939822,0.333333333,0,0.325994107,0.319074195,1.333333333,0.141759669,0.939492032,4.29765696,1.333333333,0.008955943,0.136432351,3,34.53358517,-0.277777778,0.089226133,-0.200486479,0.166666667,0.124042013,-0.052520001,2,0,0,0.826984323,7.0075,-1.661517385,-39.56016746,-5.777924042,-7.92181595,0.222222222,-0.28963129,70.90041828,123.2784347,0.5,1.666666667,-0.356598418,0.473466966,5.907795539,0,3.25,250002.3093,0.1875,250002.7845
5,0.02911214,0.833333333,0.635,0.753158004,0.2036956,11.09692472,0.666666667,1.666666667,0.333333333,2.666666667,2.795416667,0.345923939,0.666666667,0,0.162997054,0.159537097,2.666666667,0.070879834,0.89216505,4.408101319,0.666666667,0.004477971,0.068216175,6.319444445,64.49299825,-0.330246913,0.083862187,-0.207985642,0.35549886,0.408243474,-0.033604566,2.333333333,0,0,0.851012938,4.239861111,-0.765704744,-42.15042702,-1.125058104,-6.338461923,0.277777778,-0.213786512,76.00312195,61.63921733,0.388888889,2.333333333,-0.318526122,0.548550162,5.690368682,0,3.565476191,2.771440852,0.09375,2.973984907
6,0.015059405,0.866666667,0.469,0.248384439,0.117625017,5.070294785,0.777777778,1.666666667,0.333333333,2.666666667,2.795416667,0.453381081,0.666666667,0,0.650599983,0.206679693,2.666666667,0.325421299,0.79758793,2.361660005,0.666666667,0.029790842,0.531179138,6.638888889,48.41048082,-0.104938271,-0.123916008,-0.015855242,0.315641142,-0.192076528,-0.010402743,1.666666667,0,0,1.085437624,4.371805555,-0.153675359,-28.39442224,-14.6951173,-3.228269086,0.377777778,-0.118938439,70.72305513,184.917652,0.5,2.333333333,-0.325140868,0.548550162,7.690268796,0,3.141666667,333334.9504,0.09375,333335.2027
7,0.015812295,0.866666667,0.389666667,0.529563577,0.125195926,10.97505669,0.777777778,1,0.333333333,1.333333333,2.795416667,0.348433265,0.666666667,0,0.162997054,0.159537097,2.666666667,0.070879834,0.633599365,6.20502537,0.666666667,0.004477971,0.068216175,6.564814815,129.1211535,-0.271604938,0.121409491,-0.059232666,0.305555555,0.400505442,-0.016404343,1.666666667,0,0,0.801610044,3.665787037,-0.302654951,-28.39442224,-1.490645472,-5.374527589,0.244444444,-0.175267283,70.72305513,61.63921733,0.388888889,2.333333333,-0.318344321,0.548550162,5.76136132,0,3.508333333,2.85001589,0.09375,3.094275283
8,0.00381371,0.904761905,0.088333333,0.120473584,0.035350516,3.939183673,0.866666667,0.333333333,0.333333333,0,2.795416667,0.45995393,0.666666667,0,0.597440991,0.235956859,2.666666667,0.274302684,0.516676571,5.368518394,0.666666667,0.019840131,0.335623583,7.129629627,176.8650122,0.012345679,-0.452599872,0.240755574,0.258594475,-0.717360038,0.000518291,0.333333333,0,0,0.992807488,3.813935185,0.050769086,-0.385460157,-0.439841983,-2.721602419,0.301587302,-0.100011051,64.91498162,184.917652,0.5,2.333333333,-0.318657184,0.548550162,7.652108087,0,3.125,250002.0199,0.09375,250002.2805
9,0.012310402,0.833333334,0.357,0.661401859,0.032670774,7.595154111,0.75,1,0.5,0.5,4.193125,0.280817738,0.5,0,0.244495581,0.239305646,1.5,0.106319752,0.914798469,5.485537758,2,0.006716957,0.102324263,4.611111111,63.05056418,-0.166666667,0.0669196,-0.197764344,0.125,0.09303151,-0.056675768,1.5,0.228472222,0,0.685065364,6.429236111,-1.818921818,-37.55436605,-1.173980697,-5.529303491,0.166666667,-0.203697964,69.71061062,92.458826,0.5,1.5,-0.338107086,0.398383771,4.732470174,0,3.6125,3.924147142,0.140625,3.43715143
10,0.022270617,0.777777778,0.389666667,0.890980297,0.136264924,10.46398477,0.666666667,1,0.333333333,0.666666667,2.795416667,0.222971441,0.666666667,0,0.162997054,0.159537097,2,0.070879834,0.970240346,7.388074048,2,0.004477971,0.068216175,6.148148148,86.80629598,-0.222222222,0.044613066,-0.294614815,0.083333333,0.062021006,-0.076003315,1.666666667,0.304629629,0,0.572415281,5.776898148,-2.364146324,-42.32140966,-1.125465613,-6.01450594,0.111111111,-0.213288294,74.09494826,61.63921733,0.5,1.666666667,-0.319314213,0.398383771,3.680626005,0,4.108333333,4.077525897,0.09375,3.190614348
11,0.002350186,0.888888889,0.324333333,0.431823421,-0.070923377,4.726323451,0.833333333,1,0.666666667,0.333333333,5.590833333,0.338664035,0.333333333,0,0.325994107,0.319074195,1,0.141759669,0.859356591,3.583001467,2,0.008955943,0.136432351,3.074074074,39.29483237,-0.111111111,0.089226133,-0.100913873,0.166666667,0.124042013,-0.037348221,1.333333333,0.152314815,0,0.797715446,7.081574074,-1.273697311,-32.78732243,-1.22249578,-5.044101042,0.222222222,-0.194107633,65.32627297,123.2784347,0.5,1.333333333,-0.356899958,0.398383771,5.784314343,0,3.116666667,3.770768386,0.1875,3.683688511
12,0.006034498,0.481481481,0.389666667,0.265966009,0.067670351,6.264739229,0.333333333,1,0.333333333,0.666666667,2.795416667,0.246770195,2.666666667,0,0.202783369,0.070845172,6,-0.044877344,0.972365679,-0.870396574,0.666666667,-0.00410506,-0.197987529,6.948765433,-21.85182594,-0.252716049,0.058416446,0.016251734,0.227368831,0.10602923,-0.003943713,1.666666667,0,0,0.655687336,6.111959877,-0.154752945,-25.21790806,-1.774191103,-5.431972789,0.185185185,-0.170869748,80.0660886,180.7009765,0.433333333,1.666666667,-0.315019556,0.398383771,4.200464066,0.666666667,3.145114943,4.716366696,0.09375,6.156180875
13,0.079722955,0.880952381,0.399,1.863485513,0.157437882,22.16658718,0.642857143,1,0.285714286,0.714285714,2.396071429,0.408510429,0.714285714,0,0.13971176,0.136746083,2.142857143,0.060754144,0.90132758,15.54269562,2,0.003838261,0.058471007,6.512896826,184.9261252,-1.612103174,0.038239771,0.380862225,0.277625096,0.053160863,0.060466486,1.714285714,0,0,0.508999331,5.114325397,1.87888477,-39.79845148,-1.76173557,-21.27218283,0.214285714,-0.312101454,161.0436305,52.83361486,0.380952381,3.857142857,-0.306187599,1.156319186,3.397743827,0,20.64285714,3.91542948,0.080357143,3.016181273
14,-0.001917733,0.766666667,0.582666667,0.242420812,-0.12045958,5.320566421,0.666666667,1.333333333,1.333333333,0.333333333,11.30403061,0.360617011,1.333333333,0,0.586395579,0.870152293,3.333333333,0.682362206,0.854684728,-0.328802403,1.333333333,0.090491915,2.116177721,3.410197783,-9.635119006,-0.328703704,0.125036465,0.068459035,0.238174347,0.180787419,-0.005771081,1.333333333,0,0.016055996,0.867442229,8.388858025,-0.239722206,-35.77349313,-1.770883222,-7.539871503,0.255555555,-0.195593273,74.86859081,181.4441553,0.5,1.666666667,-0.383141942,0.438723367,6.088385093,0.333333333,3.004150702,4.816861594,0.1875,4.931413048
15,0.01373478,0.533333333,0.906333333,0.51217508,0.03719252,11.65247071,0.333333333,1.666666667,1.666666667,0.666666667,14.22181123,0.266877394,2.666666667,0,0.683799997,1.261693293,6.666666667,1.152084909,0.960896621,-0.435533691,0.666666667,0.167549916,4.027706916,6.820395567,-11.05360676,-0.657407407,0.116233732,0.044131002,0.226348693,0.175511819,-0.012849036,1.666666667,0,0.032111992,0.711868847,8.391466049,-0.296196112,-48.29375106,-2.222240496,-11.00604686,0.177777778,-0.216259574,93.17958396,177.9706585,0.5,2.333333333,-0.37179818,0.479062962,4.288767505,0.666666667,3.883301405,6.169712314,0.09375,5.686063422
16,0.017737071,0.875,0.0975,0.694104284,-0.020822095,21.43523243,0.75,2.5,2.5,1.5,21.09861962,0.424555262,1.5,0,0.298048171,0.274444188,1.5,0.19481565,0.976887069,3.294444617,3.5,0.026568357,0.669628685,5.15777778,101.4615698,-0.931805556,0.078751066,0.008961107,0.223217785,0.086205637,-0.03384363,2.5,0.448819445,0.024378335,1.143014374,8.290432493,-1.072412761,-80.6532945,-24.98922901,-19.05385488,0.375,-0.226114756,91.74282849,183.4345851,0.5,4,-0.386257011,0.805161536,6.764368223,0,4.380709877,230771.7171,-0.431481482,230772.0012
17,0.005967965,0.916666667,0.151333333,0.453625037,-0.10658529,13.95304233,0.833333333,2,2,1,16.86116308,0.434489051,1,0,0.361695834,0.342499889,1,0.200756934,0.900748991,2.122272706,3,0.022190209,0.514635299,3.43851852,64.90216943,-0.621203704,0.097113777,0.036903094,0.23214519,0.119491431,-0.022126795,2,0.299212963,0.016252223,1.103014786,8.322371662,-0.776024607,-61.51994139,-17.09932799,-14.06046863,0.361111111,-0.209052161,80.01441821,183.9289407,0.5,3,-0.388999909,0.669568948,7.138913042,0,3.628806584,153848.966,-0.193904321,153849.3931
18,-0.022351608,1,0.277333333,-0.452859639,-0.226780789,-7.341421326,1,1.833333333,1,0,7.856041667,0.474147033,0,0,0.081498527,0.079768549,0,0.035439917,1.383430911,-10.10151233,2,0.002238986,0.034108088,0,-162.4014461,0,0.121723281,0.202988467,0.458333333,0.341792486,0.011332041,2.666666667,0,0,1.171528319,5.379189815,0.25584521,-68.8542186,-1.507349646,-7.240588476,0.333333333,-0.295137186,66.07814052,30.81960867,0.361111111,1.833333333,-0.394451464,0.398383771,6.964986228,0,3.0625,4.475158583,0.127893518,2.257811527
19,-0.022488218,1,0.277857143,-0.46501753,-0.225314192,-7.522280853,1,1.857142857,1,0,7.840892857,0.474712473,0,0,0.06985588,0.068373042,0,0.030377072,1.40157257,-10.38378208,2,0.001919131,0.029235504,0,-166.8067265,0,0.121377112,0.206137079,0.464285714,0.346241899,0.011618474,2.714285714,0,0,1.17577154,5.29327381,0.268390739,-70.15710384,-1.512716038,-7.331071114,0.333333333,-0.298571764,66.35015603,26.41680743,0.357142857,1.857142857,-0.394450486,0.398383771,6.938614329,0,3.089285714,4.504048517,0.123511905,2.202984352
20,-0.022590676,1,0.27825,-0.474135949,-0.224214245,-7.657925498,1,1.875,1,0,7.82953125,0.475136553,0,0,0.061123895,0.059826412,0,0.026579938,1.415178815,-10.59548439,2,0.001679239,0.025581066,0,-170.1106869,0,0.121117485,0.208498537,0.46875,0.349578959,0.011833299,2.75,0,0,1.178953955,5.228836806,0.277799886,-71.13426777,-1.516740831,-7.398933092,0.333333333,-0.301147697,66.55416766,23.1147065,0.354166666,1.875,-0.394449752,0.398383771,6.918835405,0,3.109375,4.525715968,0.120225694,2.16186397
21,-0.022670365,1,0.278555556,-0.481228052,-0.22335873,-7.763426889,1,1.888888889,1,0,7.820694444,0.475466393,0,0,0.054332351,0.053179032,0,0.023626611,1.425761449,-10.76014174,2,0.001492657,0.022738725,0,-172.6804338,0,0.120915553,0.210335227,0.472222222,0.35217445,0.012000385,2.777777778,0,0,1.181429167,5.178719136,0.285118111,-71.89428416,-1.519871226,-7.451714631,0.333333333,-0.3031512,66.71284338,20.54640578,0.351851852,1.888888889,-0.394449181,0.398383771,6.903451797,0,3.125,4.54256843,0.117669753,2.129881451
22,-0.026085677,1,0.600333333,-0.283568295,-0.261271876,-11.86431262,1,2.333333333,2.333333333,0,19.76541667,0.852594367,0,0,0.207758838,0.372477953,0,0.21964019,1.093067202,-6.463789989,2,0.022329894,0.517282842,0,-271.109061,0,-0.090113489,0.148562027,0.238205205,-0.060679921,0.005031008,2.333333333,0,0.088019209,2.032574861,3.989861111,-0.105645729,-55.57380184,-23.82754406,-8.416298715,0.555555556,-0.174904297,68.05055224,182.1625375,0.5,3,-0.395101413,0.629229352,14.86990101,0,2.412037037,200002.8391,0.140046296,200003.0831
23,0.018604145,0.888888889,0.719,0.722062439,0.026129174,23.0376644,0.833333334,1.5,1.5,1,12.3244076,0.370261666,1,3.201647867,0.12759792,-0.089139957,1.5,-0.174561505,1.078124524,0.334540257,4,-0.039855863,-1.139280676,4.948275936,10.15011044,-0.435005197,0.051080026,-0.001213867,0.254496345,0.090503546,-0.013296913,1.5,0.2925,-0.131943248,0.970562691,8.258766298,-0.491146114,-47.810766,-18.13228352,-6.619625851,0.444444445,-0.140012251,75.76923309,179.7022491,0.464285715,2.5,-0.36350363,0.545460258,6.003318023,0,2.759205427,4.166774577,0.172013889,4.282911903
24,0.026639488,0.818181818,1.013,0.954611736,0.022289114,22.7330142,0.583333334,2,2,1.5,16.46195295,0.366622741,2,0,0.175902628,0.230122168,4,0.145452642,0.950579886,2.574245471,3.5,0.015308905,0.367678193,5.08775463,60.33842903,-0.770925926,0.040774201,0.012931961,0.22879654,0.040157543,-0.04178523,2,0.438402778,0.024417127,0.957053524,8.249633882,-1.291967085,-66.192555,-2.019432353,-16.55206584,0.348484849,-0.228095638,95.15349649,183.1728674,0.5,3.5,-0.363097244,0.718594443,5.933269186,0,3.993981482,4.784020579,-0.261342593,4.763418566
25,0.009101601,0.611111111,0.425,0.393381533,0.015301536,8.449392796,0.5,1,1,0.5,8.385532408,0.302218446,2,0,0.137869453,0.140845694,4.5,-0.116704059,0.929498213,-1.504269479,1,-0.019126741,-0.616688083,5.100462965,-34.75946189,-0.439537037,0.143317853,0.052743895,0.233026623,0.176421092,0.000320437,1,0,0,0.752216297,8.385532408,-0.062378608,-25.85088306,-1.746375543,-5.688699925,0.222222222,-0.165395829,79.20817329,181.7914665,0.45,1.5,-0.361102249,0.372326072,5.01675598,0.5,3.013117284,4.116343966,0.140625,5.834303717
26,-0.000511768,0.638888889,0.4725,0.113433103,-0.051219375,5.468023101,0.535714286,1.5,1.5,0.5,14.05364654,0.386586494,3.5,0,0.133778686,0.212095933,3,0.00334938,0.897884581,-0.802984813,2,-0.002981868,-0.152753191,5.686068595,-36.62993063,-0.64125,0.041314514,0.145982085,0.216377441,0.0655009,0.013045016,1.5,0,0.015726796,1.023546065,8.837813209,0.208804217,-30.4230982,-30.17337589,-8.613022268,0.25,-0.178437907,76.5511172,173.1235676,0.5,2,-0.382745309,0.458893165,6.226192435,1,3.320833334,176473.6424,0.140625,176473.9987
27,0.010045954,0.875,0.285,0.488978775,-0.055804174,10.04988662,0.75,2,2,1,16.26486111,0.402269254,1,0,-0.119159726,-0.150129812,1.5,-0.290619372,1.047931873,0.753670488,3,-0.083068528,-2.285021416,4.860717593,14.05051133,-0.758148148,0.145388545,0.052963711,0.248828796,0.147711673,-0.023562637,2,0.396006945,0,1.00629053,8.147847222,-0.830490993,-63.7888396,-2.003419241,-15.00598387,0.354166667,-0.239265457,90.37856129,185.0243019,0.45,3,-0.38811171,0.63202735,6.398350944,0,4.751984127,3.939227152,-0.236689815,3.955931657
28,0.004522714,0.9,0.2798,0.385716328,-0.100265675,7.837641723,0.8,1.8,1.8,0.8,14.68913889,0.412686729,0.8,0,0.002470452,-0.024381591,1.2,-0.189967597,0.988040066,0.558522167,2.8,-0.063768039,-1.787087428,3.888574074,9.597082815,-0.606518518,0.143078675,0.060928382,0.249063037,0.155381942,-0.018588735,1.8,0.316805556,0,1.009635546,8.195527778,-0.701042454,-55.68171871,-1.866640582,-12.81952633,0.35,-0.22639776,83.61436856,185.0029719,0.46,2.6,-0.389386509,0.585298634,6.696281291,0,4.226587302,3.844183896,-0.133101852,4.00009786
29,0.024780338,0.785714286,0.719,0.968696588,0.013821425,13.24741749,0.5,1.5,1.5,1,12.00534722,0.317003934,1.5,0,-0.437478164,-0.391077499,4,-0.499826733,1.013541777,0.909950998,3,-0.126367488,-3.474836231,4.776805556,10.18549616,-0.628518519,0.132577098,-0.004310201,0.257136721,0.109885554,-0.050041049,1.5,0,0,0.798963789,8.099236111,-1.428043903,-48.91520965,-14.98796691,-13.35783573,0.30952381,-0.260417089,95.15349649,185.0509644,0.45,2.5,-0.361812381,0.545460258,5.224907328,0,4.284722222,4.558778493,0.140625,4.274069506
30,0.010663476,0.857142857,0.565666667,0.636686573,-0.08348961,8.494499035,0.666666667,1.333333333,1.333333333,0.666666667,10.79898148,0.362788165,1,0,-0.128655056,-0.101181235,2.666666667,-0.262337987,0.925185463,0.532610294,2.666666667,-0.07976702,-2.248341312,3.184537037,4.051453687,-0.419012346,0.132997798,0.028055556,0.254757814,0.135278042,-0.032925075,1.333333333,0,0,0.87364773,8.194907407,-1.013112035,-40.36121816,-10.43181992,-10.26312253,0.317460317,-0.231920383,82.28819688,185.0065269,0.466666667,2,-0.372703488,0.496434762,6.112605779,0,3.564814815,4.193855953,0.1875,4.241633895
31,0.005022977,0.4375,0.1425,0.244489387,-0.027902087,5.024943311,0.375,1,1,0.5,8.132430555,0.201134627,0.5,0,-0.059579863,-0.075064906,0.75,-0.145309686,0.523965937,0.376835244,1.5,-0.041534264,-1.142510708,2.430358796,7.025255665,-0.379074074,0.072694272,0.026481855,0.124414398,0.073855837,-0.011781319,1,0.198003472,0,0.503145265,4.073923611,-0.415245496,-31.8944198,-1.00170962,-7.502991936,0.177083333,-0.119632729,45.18928064,92.51215095,0.225,1.5,-0.194055855,0.316013675,3.199175472,0,2.375992064,1.969613576,-0.118344908,1.977965828
32,-4.56E-05,0.8,0.5135,0.156472161,-0.10346007,0.855442177,0.5,1.5,1.5,1,11.58432871,0.2850822,1,0,0.244495581,0.239305646,3,0.106319752,0.93240718,2.631462193,2,0.006716957,0.102324263,4.549768519,17.83166638,-0.912037037,0.226246307,0.32083312,0.291666667,0.41111307,0.055811062,1.5,0,0,0.697123873,7.888726852,1.272959184,-52.77499788,-11.35121946,-17.20698696,0.266666667,-0.403645278,110.4308222,92.458826,0.416666667,2.5,-0.359496683,0.545460258,4.771189935,0,12.70833334,3.61074811,0.140625,3.257166288
33,0.006688989,0.575757576,0.543666667,0.205002475,0.000922536,5.872182545,0.416666667,1.666666667,1.666666667,0.666666667,14.38452979,0.383805197,2.666666667,0,0.070899854,0.126314811,4,-0.162725676,1.018706889,-2.65314872,2,-0.02682466,-0.695211033,6.833150667,-77.53350255,-0.817160494,-0.010084257,0.166985387,0.226873617,0.02587981,0.020800629,1.666666667,0.614537037,0.009133767,0.990706172,8.385702633,0.403778216,-44.97157215,-2.108081131,-10.32865895,0.232323232,-0.196407658,86.57693549,177.0428211,0.5,2.333333333,-0.383191598,0.479062962,5.873094012,0.666666667,4.263888889,4.568576516,0.09375,4.391579467
34,0.014256473,0.533333333,0.480333333,0.440975399,0.106249951,12.26531079,0.416666667,1,1,0.666666667,8.373356954,0.289228241,2.666666667,0,0.074578718,0.118613813,4,-0.20943066,1.019848823,-1.74487581,2,-0.023859994,-0.627041642,6.77913832,-49.52273604,-0.523950617,-0.009446746,-0.091678384,0.223860151,0.02530126,-0.011445843,1,0.447870371,0.009129909,0.783553644,8.373356954,-0.439303094,-25.18100166,-1.661739766,-5.128474847,0.244444444,-0.134527393,80.85910596,176.8423976,0.5,1.666666667,-0.352364231,0.363640172,4.604774702,0.666666667,2.889285714,4.313941386,0.168379629,4.330374385
35,0.018234813,0.475,0.508,0.499514006,0.154295155,13.92489187,0.34375,1,1,0.75,8.371745323,0.268587192,3,0,0.022777163,0.073614128,4.5,-0.26218943,1.053770822,-1.935226397,2,-0.028521733,-0.731002913,7.62653061,-54.68599913,-0.589444445,-0.02735749,-0.114736566,0.22059267,0.00520604,-0.013039933,1,0.503854167,0.010271147,0.753620898,8.371745323,-0.471309944,-25.42197247,-1.704516493,-5.260322185,0.233333333,-0.129477446,83.8967945,175.8329908,0.5,1.75,-0.347099047,0.359297222,4.194371205,0.75,2.984821428,4.4201827,0.154270833,4.349575849
36,0.020621816,0.44,0.5246,0.53463717,0.183122277,14.92064052,0.3,1,1,0.8,8.370778345,0.256202563,3.2,0,-0.00830377,0.046614317,4.8,-0.293844692,1.074124021,-2.049436749,2,-0.031318776,-0.793379676,8.134965984,-57.78395699,-0.628740741,-0.038103935,-0.128571475,0.218632182,-0.006851091,-0.013996387,1,0.537444445,0.01095589,0.73566125,8.370778345,-0.490514053,-25.56655495,-1.73018253,-5.339430587,0.226666667,-0.126447478,85.71940762,175.2273467,0.5,1.8,-0.343939936,0.356691452,3.948129107,0.8,3.042142857,4.483927489,0.145805555,4.361096727
37,0.004454614,0.681818182,0.425,0.276275175,0.008641532,9.352355756,0.611111111,1,1,0.5,8.510839475,0.333633321,2,0,0.244020081,0.217434912,3,0.016316749,0.907792949,0.326512658,2.5,-0.001351001,-0.094364851,5.249863,10.76832369,-0.390648148,0.031415642,0.018812645,0.232655213,0.067854184,-0.002215969,1,0.335902778,0.006847736,0.853452588,8.510839475,-0.163313263,-23.87632931,-1.853686898,-4.94425548,0.257575758,-0.144019682,71.62341148,178.4483821,0.5,1.5,-0.362791676,0.372326072,5.478841766,0.5,2.691287879,4.379268429,0.140625,4.32631314
38,0.027630355,0.857142857,0.538,0.927574769,0.035757587,18.319161,0.75,1.5,1.5,1,12.09215278,0.34231579,1,0,-0.399144869,-0.5270213,1.5,-0.489575545,1.057301824,2.212297553,3,-0.117414309,-3.166950114,4.820208334,42.35834658,-0.538240741,0.129057685,-0.012722493,0.257136721,0.126897149,-0.041587417,1.5,0.340451389,0,0.880555027,8.142638889,-1.307009637,-47.63932275,-15.19229716,-9.370748298,0.380952381,-0.18485572,85.67254429,185.0509644,0.45,2.5,-0.36349839,0.545460258,5.597866165,0,3.491388889,3.759678925,-0.007523148,3.764128545
39,0.005684216,0.636363637,0.425,0.373391928,0.011939155,10.33197342,0.5,1,1,0.5,8.337118764,0.325537683,2.5,0,0.164813167,0.240435696,5.5,-0.073029425,0.953502401,-2.168852748,2.5,-0.010469468,-0.304929251,5.04290887,-61.72719697,-0.461179139,-0.00777142,-0.007388776,0.235654235,0.045537375,-0.003137859,1,0,-0.0113983,0.833741137,8.337118764,-0.197067583,-25.16577265,-1.750740575,-5.560239886,0.257575758,-0.159053315,76.13252523,174.5252988,0.464285715,1.5,-0.361334672,0.372326072,5.51146299,0.5,2.687896826,5.106817854,0.140625,4.386725498
40,0.026904611,0.863636364,0.651,0.930916606,0.028983655,27.83183107,0.75,2,2,1.5,16.55470758,0.38430741,1.5,0,0.213100282,0.225550401,1.5,0.184237424,1.036792361,1.832500956,3.5,0.023265811,0.605549572,5.12189815,54.19777978,-0.701481482,0.059084131,0.006474491,0.22879654,0.068633638,-0.03235131,2,0.393263889,0.02437803,1.013455656,8.287828326,-1.073892668,-63.4108215,-23.11773162,-12.96754252,0.393939394,-0.184202192,88.51682994,183.2697999,0.5,3.5,-0.363494518,0.718594443,6.184132206,0,3.378637566,208335.8825,-0.191898148,208336.1606
41,0.025475806,0.8125,0.719,0.824944383,0.035077442,16.26655329,0.6,1.5,1.5,1,12.23143519,0.335920874,1.5,0,0.029571041,-0.235281033,2.5,-0.211180371,0.913050724,3.952356142,3,-0.055751568,-1.576009071,4.935949074,77.15951838,-0.633148148,0.168932048,0.025974761,0.248828796,0.161254882,-0.03224311,1.5,0.385590278,0,0.861860837,8.197430556,-0.93974915,-47.76593297,-1.908496642,-12.26684807,0.354166667,-0.223171876,86.65509859,185.0065269,0.45,2.5,-0.36302284,0.545460258,5.560463515,0,4.120370371,3.993294471,-0.111689815,3.956453076
42,0.01227018,0.909090909,0.719,0.561541718,0.015322106,24.80350267,0.875,1.5,1.5,1,12.4572444,0.408505291,1,0,0.215258431,0.267115129,1.5,0.007600254,1.088224206,-0.700225979,5,-0.0067472,-0.291824324,5.023054675,-30.03269418,-0.392021028,0.060077995,-0.001143202,0.253497157,0.091911738,-0.006064643,1.5,0.276379146,-0.179519205,1.094331293,8.3251847,-0.282220824,-48.42987765,-21.57876201,-5.230306324,0.484848485,-0.121451066,70.43668091,177.1626252,0.472222222,2.5,-0.363503631,0.545460258,6.558451559,0,2.459357924,4.565701505,0.234410431,4.747699874
43,-0.010065947,0.875,0.4725,0.001422435,-0.144612517,-0.339688139,0.75,1.5,1.5,0.5,11.70122685,0.394261266,0.5,0,0.244495581,0.239305646,1.5,0.106319752,1.010900788,-1.263238188,2,0.006716957,0.102324263,4.559027778,-16.78254455,-0.594907408,0.205199047,0.207835239,0.329124145,0.320448134,0.004442937,1.5,0.38125,0,0.913394523,7.929236111,-0.121989532,-47.64572155,-1.157825388,-11.01181378,0.291666667,-0.274613086,87.19527114,92.458826,0.416666667,2,-0.389994859,0.458893165,6.232608951,0,6.34280303,3.617861678,-0.248263889,3.183783209
44,-0.009484501,0.888888889,-0.0125,-0.012798673,-0.141992922,-0.486571712,0.75,2.5,2.5,1,20.45608797,0.480974837,1,0,0.091753154,0.029527302,1.5,-0.142438162,1.03686293,-1.162901925,3,-0.052517262,-1.535696571,4.885925926,-27.2493757,-0.884305556,0.155811856,0.129215386,0.247186597,0.170765976,0.006289815,2.5,0.521006945,0,1.173244824,8.157106482,-0.084707707,-81.86477455,-19.37473685,-21.22521613,0.333333333,-0.290391972,94.49632614,185.0065269,0.45,3.5,-0.387330032,0.718594443,7.447983848,0,6.16644265,4.022173122,0.140625,4.083949887
45,-0.012179749,0.925925926,0.078,-0.0176436,-0.187365841,-0.661493764,0.833333333,2,2,0.666666667,16.43280864,0.4721021,0.666666667,0,0.224165823,0.179221965,1,-0.02407894,0.940732899,-0.849291655,2.666666667,-0.030533537,-0.955581538,3.257283951,-20.90512755,-0.589537037,0.148487637,0.117072613,0.248124398,0.17586499,0.004628835,2,0.347337963,0,1.123168419,8.233487654,-0.117554571,-62.32759476,-13.35633322,-15.5080428,0.333333333,-0.251903639,81.85008331,184.9769019,0.466666667,2.666666667,-0.389715256,0.611857552,7.594656792,0,4.8192951,3.836119039,0.1875,4.114887483
